Id,Label,Interval,Modularity Class,Component ID,Grado con pesos,Grado,giantcomponent
712.0,join,,13,0,4.31284023821,8,0
714.0,president,,3,0,8.52970540524,10,0
715.0,retire,,21,0,1.12083246559,3,0
716.0,close,,21,0,0.747072719038,2,0
717.0,earn,,23,0,5.41662417352,8,0
718.0,addition,,25,0,0.680609256029,4,0
719.0,captain,,5,0,1.44778724015,4,0
720.0,basketball,,13,0,13.7409584224,9,0
721.0,team,,13,0,80.0136509389,49,0
722.0,football,,13,0,3.301199615,4,0
726.0,associate,,19,0,11.8016619086,7,0
727.0,professor,,6,0,0.455312907696,1,0
728.0,border,,23,0,1.63547742367,2,0
729.0,patrolman,,3,0,16.4915632904,14,0
731.0,discrimination,,19,0,7.1965302825,4,0
732.0,employment,,10,0,5.78091679513,9,0
733.0,yesterday,,3,0,14.0841080472,10,0
734.0,blue,,17,0,4.384495534,8,0
735.0,ribbon,,19,0,5.74207825959,10,0
736.0,dependent,,19,0,3.85084551573,3,0
737.0,culminate,,19,0,3.85084551573,3,0
739.0,range,,4,0,2.69204804301,11,0
740.0,soar,,5,0,0.910625815392,2,0
741.0,case,,3,0,9.90753090382,11,0
742.0,load,,25,0,8.44645324349,9,0
743.0,serious,,5,0,9.82974493504,8,0
744.0,cause,,4,0,5.88286244869,4,0
745.0,family,,17,0,9.22168904543,13,0
746.0,breakdown,,5,0,6.44472561032,6,0
749.0,solve,,24,0,4.17422261834,3,0
750.0,monthly,,1,0,4.18001309037,7,0
751.0,recipient,,6,0,2.93970099092,2,0
752.0,depend,,5,0,7.9071418345,7,0
754.0,volume,,3,0,5.11529195309,5,0
756.0,community,,3,0,4.16035541892,7,0
757.0,able,,0,0,5.41795101762,5,0
758.0,deal,,4,0,7.46729007363,13,0
759.0,limited,,3,0,5.43272738159,9,0
760.0,skill,,12,0,9.29403029382,13,0
761.0,color,,17,0,34.4725890383,22,0
762.0,underlie,,19,0,10.2588592246,13,0
764.0,extension,,19,0,9.2418269217,13,0
765.0,parent,,17,0,5.70283985138,9,0
766.0,means,,0,0,17.8889099211,13,0
767.0,preserve,,0,0,8.72779071331,6,0
768.0,unity,,4,0,4.17988315225,3,0
769.0,prevention,,19,0,7.1965302825,4,0
771.0,defendant,,3,0,16.9213085473,16,0
772.0,police,,3,0,59.9573815838,47,0
773.0,burglary,,24,0,2.75223320723,3,0
774.0,trial,,3,0,25.238793999,12,0
775.0,indicate,,3,0,7.59555853903,6,0
776.0,guilt,,24,0,5.26663208008,7,0
777.0,arrest,,3,0,22.1554486603,24,0
778.0,criminal,,25,0,8.98218247294,25,0
779.0,disclosure,,25,0,11.5443713591,21,0
780.0,defense,,0,0,15.8062005341,18,0
781.0,counsel,,1,0,7.18588563055,9,0
783.0,observer,,24,0,3.90604898334,9,0
784.0,view,,4,0,16.7555236518,16,0
786.0,quarrel,,24,0,3.18011192232,9,0
787.0,client,,23,0,4.80453839898,12,0
788.0,separate,,4,0,2.30168116093,2,0
789.0,courtroom,,1,0,8.80030333996,6,0
791.0,aspect,,16,0,6.62462599576,8,0
792.0,know,,14,0,1.83376237005,2,0
793.0,stolen,,8,0,3.85084551573,3,0
794.0,involve,,5,0,9.75154093653,12,0
796.0,bench,,13,0,5.70135933161,6,0
798.0,admit,,3,0,29.5413843617,25,0
799.0,honor,,20,0,20.463757515,9,0
800.0,reply,,4,0,4.94948084839,7,0
801.0,true,,10,0,2.19602179527,3,0
802.0,conflict,,4,0,24.4440409094,20,0
803.0,today,,3,0,7.86017815769,6,0
804.0,push,,10,0,7.43157787621,9,0
805.0,business,,10,0,3.38694323599,6,0
806.0,devote,,13,0,2.70569181442,4,0
807.0,attention,,25,0,0.673306003213,2,0
808.0,crisis,,1,0,4.88511893153,12,0
809.0,address,,24,0,2.20140916109,3,0
810.0,deliver,,1,0,4.14729779959,4,0
811.0,tomorrow,,3,0,9.14448925853,7,0
812.0,american,,25,0,5.51079149544,9,0
814.0,television,,16,0,13.6800261438,10,0
815.0,radio,,5,0,8.89912047982,15,0
816.0,summer,,21,0,8.68665963411,10,0
817.0,write,,7,0,6.10591296107,13,0
818.0,talk,,4,0,1.98388254642,3,0
820.0,spokesman,,3,0,24.4644313678,17,0
822.0,way,,24,0,2.64057314396,3,0
823.0,completion,,1,0,2.4211165309,8,0
824.0,decision,,4,0,7.58188419044,6,0
825.0,press,,0,0,2.14462289959,7,0
826.0,secretary,,17,0,6.44845890999,8,0
827.0,adviser,,0,0,3.86248329282,6,0
828.0,staff,,3,0,2.4148132503,4,0
830.0,wording,,24,0,5.04915350676,5,0
831.0,minute,,7,0,4.65627879649,10,0
832.0,meet,,10,0,1.27694936097,5,0
833.0,late,,13,0,0.673249065876,2,0
835.0,demand,,10,0,7.48161572218,8,0
837.0,prosecution,,25,0,15.6910642385,12,0
838.0,unfair,,25,0,15.6910642385,12,0
839.0,illegal,,25,0,11.132492803,15,0
840.0,significance,,23,0,15.9856182933,19,0
842.0,legal,,25,0,13.1061666906,13,0
843.0,ruling,,5,0,10.0360202491,12,0
845.0,unable,,5,0,6.1672513634,7,0
847.0,proceeding,,3,0,3.88033759594,7,0
848.0,prosecutor,,3,0,4.21471120417,6,0
850.0,early,,8,0,9.00094561279,8,0
852.0,individual,,3,0,8.90201449394,11,0
853.0,building,,17,0,10.5233218744,19,0
854.0,judge,,17,0,0.176663398743,1,0
855.0,constitute,,25,0,15.6910642385,12,0
860.0,room,,17,0,23.1489566118,22,0
862.0,process,,8,0,14.40279378,13,0
863.0,abuse,,25,0,15.6910642385,12,0
864.0,altho,,3,0,3.20754611492,4,0
865.0,vindication,,1,0,8.80030333996,6,0
866.0,function,,25,0,8.88385364413,17,0
867.0,sit,,25,0,7.85280585289,10,0
871.0,claim,,1,0,2.73187744617,6,0
872.0,precedent,,10,0,6.64131972194,9,0
873.0,discharge,,24,0,3.88033759594,7,0
875.0,mammoth,,24,0,6.14776581526,5,0
876.0,care,,24,0,6.35935601592,5,0
877.0,social,,20,0,9.14199745655,13,0
878.0,security,,4,0,0.560544371605,1,0
879.0,worker,,7,0,12.7954742312,10,0
880.0,hospital,,3,0,10.0902949944,9,0
881.0,railroad,,25,0,5.18485413492,7,0
882.0,retirement,,10,0,6.20175524056,10,0
883.0,message,,8,0,3.85084551573,3,0
884.0,tie,,13,0,26.899273701,17,0
885.0,finance,,8,0,5.59107594192,11,0
887.0,scholarship,,18,0,1.73546935618,4,0
888.0,build,,4,0,7.61836452782,8,0
889.0,expand,,5,0,9.99600404501,10,0
890.0,health,,3,0,1.25774347782,2,0
891.0,hill,,13,0,5.52046678215,6,0
892.0,boost,,10,0,4.65918713808,3,0
893.0,payroll,,3,0,5.2802194953,15,0
894.0,employer,,25,0,14.4610906243,26,0
895.0,base,,4,0,3.85644578934,3,0
896.0,impose,,25,0,3.7803503722,6,0
897.0,rise,,10,0,7.35359608382,10,0
899.0,figure,,20,0,0.966666638851,4,0
900.0,part,,8,0,2.89023634791,5,0
901.0,entail,,13,0,1.14846014977,1,0
903.0,full,,10,0,4.31927193701,7,0
904.0,payment,,5,0,14.1531484127,13,0
906.0,illness,,5,0,0.910625815392,2,0
907.0,patient,,20,0,5.76021245122,11,0
908.0,nurse,,1,0,5.18084980547,7,0
909.0,formula,,4,0,5.31174537539,5,0
910.0,only,,3,0,0.354322761297,1,0
914.0,excess,,25,0,12.1161576062,21,0
915.0,note,,10,0,8.57584482431,10,0
916.0,needy,,24,0,3.38803260028,6,0
918.0,modest,,3,0,1.79501214623,2,0
919.0,wish,,25,0,8.44185298681,8,0
920.0,stagger,,1,0,8.80030333996,6,0
923.0,stay,,14,0,10.6072225273,7,0
924.0,cut,,3,0,7.06975984573,4,0
925.0,essential,,3,0,16.9985823333,13,0
926.0,sufficient,,3,0,5.78193826973,10,0
927.0,deductible,,25,0,4.33565050364,8,0
928.0,discourage,,24,0,5.6978084445,9,0
930.0,unnecessary,,3,0,2.96971178055,5,0
933.0,medicine,,24,0,6.14776581526,5,0
936.0,freedom,,25,0,14.4427271783,21,0
937.0,guarantee,,14,0,3.15769827366,3,0
938.0,choose,,17,0,6.34303645045,12,0
941.0,nation,,4,0,3.45563907921,5,0
942.0,handle,,10,0,5.60446891189,5,0
943.0,qualified,,14,0,5.37328419089,12,0
944.0,young,,17,0,8.47055390477,10,0
946.0,afford,,3,0,10.7259486914,12,0
947.0,contribution,,3,0,4.65088132024,4,0
948.0,equal,,10,0,8.25317777693,11,0
949.0,combined,,1,0,8.80030333996,6,0
950.0,match,,17,0,7.01129686832,6,0
951.0,total,,25,0,1.27451717854,1,0
953.0,capacity,,3,0,10.5553457737,12,0
954.0,exist,,25,0,3.05694162846,5,0
955.0,double,,13,0,5.21155610681,6,0
956.0,initial,,4,0,4.2859557569,4,0
957.0,appropriation,,8,0,5.46180932224,8,0
959.0,unspecified,,5,0,4.5439927578,3,0
960.0,sum,,25,0,1.4246250391,4,0
961.0,experimental,,24,0,4.1691730693,12,0
962.0,field,,13,0,7.10566976666,7,0
963.0,bureau,,0,0,2.39526154101,5,0
964.0,national,,10,0,6.89894485474,6,0
965.0,institute,,4,0,4.78924060613,16,0
966.0,vocational,,3,0,3.66285902262,5,0
967.0,rehabilitation,,1,0,3.90069335699,4,0
968.0,facility,,5,0,5.55102807283,7,0
969.0,indispensable,,14,0,3.15769827366,3,0
970.0,element,,4,0,7.92343056202,7,0
971.0,knowledge,,5,0,7.78702974319,7,0
972.0,reaction,,4,0,34.2553013116,26,0
973.0,line,,10,0,1.61044037342,2,0
974.0,criticize,,3,0,14.1259731203,16,0
975.0,hail,,5,0,4.5439927578,3,0
976.0,persuade,,25,0,3.17603853345,5,0
977.0,change,,0,0,5.15969443321,3,0
979.0,voluntary,,5,0,3.18011192232,9,0
980.0,mighty,,24,0,4.22993410379,9,0
981.0,thing,,10,0,2.19551447034,3,0
984.0,pressure,,1,0,2.92084845901,8,0
985.0,tonight,,13,0,4.90495467186,7,0
986.0,confirm,,23,0,2.3315294981,4,0
987.0,housing,,3,0,6.06299196184,8,0
988.0,floor,,17,0,5.27378095686,12,0
989.0,record,,7,0,7.76927765459,9,0
990.0,scattered,,13,0,1.14846014977,1,0
994.0,ignore,,24,0,1.60377305746,2,0
995.0,speed,,3,0,4.87002080679,6,0
996.0,negro,,3,0,10.7563790083,8,0
997.0,leader,,8,0,5.27887026221,5,0
998.0,agency,,17,0,10.4202171043,10,0
999.0,presidential,,8,0,0.947177112103,2,0
1000.0,cabinet,,3,0,26.2667128593,24,0
1001.0,rank,,7,0,1.36967939883,3,0
1002.0,immediate,,0,0,10.8113768399,8,0
1003.0,connection,,5,0,11.6907105744,9,0
1004.0,selection,,5,0,9.29413244128,9,0
1005.0,positive,,5,0,7.70169103146,6,0
1006.0,emerge,,6,0,4.79138504714,7,0
1008.0,free,,20,0,4.89654231071,8,0
1009.0,frank,,4,0,16.7483000532,26,0
1010.0,wide,,17,0,1.98074707389,3,0
1011.0,discussion,,4,0,31.1095955968,21,0
1013.0,mutual,,12,0,3.64292489737,6,0
1014.0,understanding,,8,0,15.5003486499,24,0
1015.0,organization,,0,0,19.9240552709,18,0
1016.0,very,,6,0,20.5590492561,22,0
1017.0,nature,,4,0,5.42182225734,11,0
1018.0,proceed,,18,0,4.78054827452,4,0
1019.0,route,,4,0,3.65201351047,4,0
1020.0,dramatic,,18,0,4.49298655987,5,0
1021.0,minister,,4,0,7.82604032755,9,0
1022.0,climate,,4,0,33.1499044001,24,0
1024.0,genuine,,4,0,14.5916337147,23,0
1025.0,attempt,,7,0,12.4941272438,8,0
1026.0,understand,,8,0,28.7065229043,20,0
1027.0,atmosphere,,6,0,6.31953266263,5,0
1029.0,concern,,21,0,4.89910900593,5,0
1031.0,power,,4,0,12.1927044988,9,0
1033.0,clash,,16,0,2.29692029953,2,0
1035.0,difficulty,,8,0,11.3314315826,10,0
1036.0,tragedy,,4,0,5.72194498777,8,0
1037.0,ally,,4,0,34.026968576,41,0
1039.0,circumstance,,6,0,7.66438362002,15,0
1042.0,explosion,,4,0,3.82260282338,7,0
1043.0,avoid,,4,0,4.20304763317,9,0
1044.0,few,,24,0,2.04980635643,5,0
1045.0,rumor,,5,0,13.7996090055,10,0
1046.0,walk,,24,0,4.34899091721,6,0
1047.0,critic,,5,0,6.90803001076,15,0
1048.0,prove,,16,0,3.85655403137,6,0
1050.0,relaxation,,4,0,13.2560052872,13,0
1051.0,tension,,4,0,19.7045351565,31,0
1053.0,explanation,,6,0,8.15700393915,7,0
1054.0,basic,,4,0,11.9320067465,17,0
1055.0,position,,4,0,16.1245876774,10,0
1057.0,bitter,,4,0,22.5169029683,32,0
1058.0,surprise,,13,0,5.92541045696,8,0
1059.0,discuss,,21,0,4.62306770682,7,0
1060.0,advance,,8,0,32.8996567801,21,0
1061.0,allied,,4,0,23.5418852419,29,0
1062.0,car,,3,0,2.8572832644,3,0
1063.0,track,,12,0,7.19900625944,5,0
1065.0,daily,,20,0,5.11739318259,8,0
1067.0,atomic,,5,0,13.7515672743,18,0
1068.0,heart,,16,0,4.19528636336,3,0
1071.0,negative,,6,0,8.15700393915,7,0
1072.0,side,,3,0,3.54023528099,4,0
1073.0,balance,,4,0,15.2553100288,26,0
1074.0,sheet,,5,0,6.097917974,4,0
1075.0,disappointment,,16,0,3.405090563,7,0
1076.0,leadership,,0,0,27.2543598115,19,0
1077.0,much,,20,0,2.27580189705,1,0
1078.0,hope,,4,0,3.38252139091,5,0
1079.0,diplomat,,4,0,13.2560052872,13,0
1080.0,describe,,19,0,2.9628135711,7,0
1082.0,speech,,0,0,18.1223766208,14,0
1085.0,clear,,4,0,9.64072414488,12,0
1087.0,various,,19,0,3.57203054428,4,0
1088.0,global,,4,0,32.5985236764,24,0
1089.0,danger,,4,0,14.2786079347,10,0
1090.0,setback,,11,0,2.05908596516,3,0
1091.0,fix,,21,0,6.9701590389,16,0
1093.0,mood,,4,0,12.3423826993,11,0
1096.0,appreciation,,21,0,7.24637812376,5,0
1098.0,affair,,4,0,2.95038610697,2,0
1099.0,soviet,,4,0,19.6568951607,20,0
1102.0,impression,,4,0,20.8229658902,17,0
1105.0,frame,,7,0,2.52000355721,2,0
1106.0,mind,,21,0,3.61407264322,8,0
1107.0,listen,,21,0,5.00649641454,7,0
1110.0,detailed,,4,0,3.7721811533,6,0
1111.0,application,,6,0,10.1116307974,15,0
1112.0,spot,,16,0,5.58674263954,6,0
1113.0,tremendous,,10,0,8.38775646687,5,0
1114.0,march,,17,0,1.5906778872,2,0
1115.0,preoccupy,,6,0,6.82055729628,8,0
1116.0,month,,3,0,0.796040177345,1,0
1117.0,core,,4,0,7.56347352266,15,0
1118.0,reiterate,,5,0,8.87256474048,13,0
1120.0,attachment,,6,0,7.24637812376,5,0
1122.0,foreign,,4,0,5.52131041884,13,0
1123.0,nuclear,,4,0,17.1919959038,28,0
1124.0,submarine,,5,0,13.7996090055,10,0
1125.0,disposal,,6,0,6.55323088169,5,0
1126.0,european,,6,0,9.0357953012,17,0
1129.0,whole,,4,0,6.03020403534,8,0
1130.0,survey,,0,0,9.08781003952,5,0
1131.0,achievement,,13,0,1.80932039022,5,0
1134.0,friction,,4,0,9.9566392079,11,0
1137.0,different,,18,0,6.98002283275,8,0
1138.0,society,,20,0,11.5108126104,9,0
1139.0,treat,,4,0,6.81493321061,9,0
1141.0,distance,,16,0,2.29692029953,2,0
1142.0,apparent,,8,0,11.4902448952,10,0
1143.0,spring,,15,0,3.05819112062,4,0
1145.0,main,,8,0,4.16890537739,4,0
1146.0,direction,,8,0,1.12108874321,2,0
1147.0,deep,,17,0,11.0457514226,14,0
1148.0,timely,,4,0,32.5985236764,24,0
1149.0,consultation,,4,0,41.8271931931,49,0
1150.0,ratify,,4,0,4.11817193031,6,0
1151.0,coordinate,,5,0,7.70169103146,6,0
1153.0,country,,8,0,7.93003341556,8,0
1154.0,strengthen,,4,0,15.8464184105,29,0
1155.0,conventional,,5,0,13.7996090055,10,0
1156.0,maintenance,,3,0,0.384695351124,1,0
1158.0,threshold,,17,0,17.3921081722,21,0
1159.0,strengthening,,21,0,7.24637812376,5,0
1160.0,difficult,,24,0,5.75515371561,6,0
1161.0,lay,,15,0,3.0912354663,5,0
1163.0,move,,11,0,0.493874639273,1,0
1164.0,conference,,4,0,11.7614085674,13,0
1165.0,erupt,,4,0,12.9028099552,28,0
1166.0,optimism,,6,0,0.910625815392,2,0
1168.0,table,,17,0,13.0330821276,8,0
1169.0,military,,4,0,19.0802343935,17,0
1170.0,ground,,13,0,0.176663398743,1,0
1171.0,explain,,6,0,1.81838864088,3,0
1172.0,interested,,3,0,4.15689617395,5,0
1173.0,international,,4,0,7.58847872168,14,0
1175.0,prevent,,4,0,35.9383976031,30,0
1176.0,communist,,4,0,28.889683418,28,0
1177.0,neighbor,,4,0,9.44545310736,9,0
1178.0,count,,21,0,7.48505190015,7,0
1179.0,neutral,,4,0,18.3531190902,26,0
1180.0,dominate,,13,0,4.79138504714,7,0
1181.0,acceptable,,4,0,12.5628580451,13,0
1182.0,possibility,,4,0,14.428239502,13,0
1184.0,inclination,,4,0,32.5985236764,24,0
1185.0,verification,,3,0,0.910625815392,2,0
1186.0,control,,4,0,18.5814796537,14,0
1187.0,commission,,3,0,20.3294562548,13,0
1188.0,participate,,17,0,4.68147584796,6,0
1189.0,modification,,4,0,12.5628580451,13,0
1190.0,compel,,4,0,32.5985236764,24,0
1191.0,excuse,,11,0,2.05908596516,3,0
1192.0,chain,,5,0,13.6468918845,19,0
1193.0,error,,13,0,5.73086051643,12,0
1194.0,reform,,10,0,8.06954406202,16,0
1195.0,economic,,4,0,25.7517965436,25,0
1196.0,critical,,8,0,4.36432603002,6,0
1197.0,confrontation,,4,0,32.5985236764,24,0
1198.0,show,,25,0,2.78134130128,5,0
1199.0,gain,,10,0,10.5103902221,10,0
1200.0,world,,4,0,0.146891355515,1,0
1201.0,arise,,4,0,12.4104664326,7,0
1203.0,tough,,4,0,22.1089294553,16,0
1204.0,tendency,,4,0,12.4984315857,18,0
1206.0,restrain,,6,0,6.55323088169,5,0
1208.0,situation,,14,0,2.55087426305,4,0
1211.0,blunder,,4,0,32.5985236764,24,0
1212.0,score,,13,0,41.1124213859,35,0
1213.0,politics,,4,0,5.30111213028,14,0
1214.0,wisdom,,4,0,8.56680932641,6,0
1215.0,responsible,,4,0,5.85013785958,5,0
1216.0,outcome,,5,0,6.097917974,4,0
1217.0,coalition,,4,0,8.01818837225,15,0
1223.0,plead,,3,0,15.7549646199,16,0
1224.0,invasion,,4,0,16.0893845707,15,0
1227.0,regime,,4,0,4.28593948483,4,0
1228.0,bloc,,4,0,27.7393701375,35,0
1229.0,diplomatic,,4,0,34.026968576,41,0
1230.0,resumption,,4,0,32.5985236764,24,0
1231.0,trade,,10,0,13.5039720535,8,0
1232.0,concentrate,,8,0,2.33847893029,7,0
1233.0,constructive,,21,0,0.455312907696,1,0
1234.0,condition,,20,0,6.87214106321,6,0
1236.0,nationalism,,4,0,7.80138671398,8,0
1237.0,feed,,6,0,8.5892380774,10,0
1238.0,intervention,,4,0,28.3683633506,38,0
1239.0,specific,,4,0,9.9566392079,11,0
1241.0,ship,,10,0,11.1645369604,18,0
1243.0,cuban,,4,0,13.6052763462,15,0
1245.0,victory,,13,0,36.413540259,29,0
1247.0,respect,,17,0,3.40632863343,7,0
1248.0,opinion,,4,0,14.8219948709,22,0
1249.0,voice,,5,0,4.68636097014,8,0
1253.0,disclose,,7,0,12.894105576,19,0
1254.0,react,,4,0,7.21718624234,7,0
1256.0,period,,10,0,6.66271424294,3,0
1258.0,remove,,4,0,11.0437068343,8,0
1261.0,ban,,5,0,8.78911703825,9,0
1262.0,negotiation,,4,0,21.6771527827,28,0
1263.0,review,,5,0,4.21988448501,7,0
1264.0,emphasis,,21,0,5.15672901273,7,0
1265.0,encourage,,5,0,2.44947080314,4,0
1266.0,look,,17,0,2.95353579521,4,0
1267.0,determination,,4,0,32.5985236764,24,0
1269.0,naval,,5,0,13.7996090055,10,0
1270.0,fleet,,5,0,10.1801555306,11,0
1271.0,southeast,,4,0,14.8782039285,15,0
1272.0,asian,,4,0,21.6063998491,21,0
1273.0,useless,,4,0,8.22533158213,15,0
1274.0,gesture,,13,0,1.60377305746,2,0
1275.0,freeze,,8,0,5.50446641445,6,0
1276.0,fast,,12,0,3.45659285784,2,0
1277.0,rate,,10,0,10.9655444026,10,0
1278.0,territory,,8,0,2.5075006634,6,0
1280.0,huge,,21,0,4.56788983941,10,0
1281.0,acclaim,,16,0,7.33647504449,10,0
1282.0,perform,,25,0,5.42913673818,6,0
1283.0,steam,,5,0,4.11828936636,10,0
1284.0,prepared,,6,0,6.55323088169,5,0
1286.0,cope,,8,0,5.45461857319,5,0
1287.0,loss,,20,0,5.85072493553,3,0
1288.0,risk,,6,0,2.29703773558,6,0
1289.0,war,,4,0,28.4092444181,27,0
1290.0,disagree,,5,0,6.097917974,4,0
1292.0,conclude,,4,0,9.61682850868,23,0
1294.0,favor,,10,0,16.3039398789,11,0
1295.0,neutralize,,4,0,32.5985236764,24,0
1297.0,neutralist,,4,0,27.7393701375,35,0
1298.0,spark,,6,0,8.15700393915,7,0
1299.0,spirit,,17,0,11.8452864289,8,0
1300.0,energy,,5,0,13.7996090055,10,0
1301.0,display,,20,0,10.5837964267,12,0
1305.0,factor,,4,0,20.4279048443,16,0
1306.0,err,,11,0,8.49164091051,9,0
1307.0,half,,4,0,2.85358025134,6,0
1308.0,removal,,6,0,6.82055729628,8,0
1309.0,extraordinary,,21,0,7.24637812376,5,0
1310.0,check,,7,0,9.50665891171,6,0
1311.0,rapid,,5,0,7.70169103146,6,0
1312.0,growth,,0,0,10.2603998482,16,0
1313.0,juvenile,,8,0,8.87586250901,9,0
1315.0,vitality,,6,0,3.20754611492,4,0
1316.0,important,,21,0,0.389768928289,1,0
1318.0,executive,,3,0,6.30575251579,7,0
1319.0,assist,,11,0,5.52737207711,6,0
1320.0,recognize,,6,0,6.8033137396,10,0
1321.0,cooperation,,20,0,7.46863302588,9,0
1322.0,enactment,,6,0,7.24637812376,5,0
1323.0,specified,,6,0,7.24637812376,5,0
1324.0,combat,,4,0,2.51439887285,4,0
1326.0,crime,,7,0,14.2168879062,17,0
1327.0,trend,,8,0,7.3811507225,6,0
1328.0,offense,,10,0,3.23556637764,5,0
1329.0,multiply,,8,0,5.45461857319,5,0
1330.0,sense,,17,0,6.89824832976,10,0
1331.0,urgency,,4,0,32.5985236764,24,0
1332.0,stem,,6,0,14.7056684047,23,0
1335.0,organize,,0,0,0.237059354782,1,0
1336.0,civil,,4,0,0.740851610899,2,0
1339.0,anyone,,21,0,2.19011077285,5,0
1341.0,hand,,5,0,2.19661547244,5,0
1342.0,responsibility,,20,0,10.5893907249,11,0
1343.0,salary,,20,0,6.7887365222,14,0
1344.0,express,,3,0,13.1934683472,16,0
1345.0,hire,,2,0,16.3324500918,11,0
1346.0,basis,,24,0,4.82873800397,9,0
1348.0,resident,,25,0,4.84081429243,10,0
1349.0,job,,3,0,6.4318433702,5,0
1350.0,headquarters,,20,0,14.246995084,12,0
1353.0,advantage,,13,0,16.4662967622,15,0
1354.0,eligible,,3,0,4.34036987275,10,0
1355.0,apply,,0,0,7.15147293359,6,0
1356.0,financial,,20,0,8.10510221124,6,0
1357.0,equipment,,10,0,22.4271268845,25,0
1360.0,rescue,,0,0,13.8465298563,13,0
1361.0,truck,,2,0,7.85181558132,6,0
1362.0,vehicle,,25,0,17.9736387581,18,0
1363.0,assign,,2,0,4.96751613915,12,0
1364.0,section,,5,0,6.67998559028,8,0
1365.0,speak,,24,0,6.70280425251,8,0
1366.0,status,,2,0,8.05184024572,9,0
1367.0,enemy,,23,0,7.21144383401,14,0
1368.0,assembly,,17,0,1.79629601538,5,0
1369.0,theater,,24,0,8.57607215643,5,0
1371.0,assemble,,23,0,1.60377305746,2,0
1372.0,air,,7,0,8.90022322536,7,0
1373.0,vital,,10,0,5.1981478855,11,0
1374.0,regular,,0,0,15.512109071,19,0
1375.0,interval,,24,0,5.34533592314,9,0
1376.0,fail,,3,0,6.18332445621,3,0
1377.0,develop,,0,0,1.27259100974,4,0
1378.0,class,,17,0,9.47073656321,14,0
1379.0,drift,,0,0,7.96901744604,9,0
1380.0,level,,10,0,9.05125001073,5,0
1381.0,examine,,0,0,4.99930566549,4,0
1382.0,form,,20,0,2.99909473956,4,0
1383.0,clerk,,0,0,9.69172678143,16,0
1384.0,copy,,10,0,7.06929573417,12,0
1385.0,release,,3,0,20.1224697232,14,0
1386.0,respond,,24,0,8.98903813958,12,0
1387.0,complete,,10,0,4.21425542235,4,0
1388.0,eye,,18,0,12.5633614734,13,0
1389.0,legislature,,20,0,8.75686880946,11,0
1390.0,religious,,24,0,2.41888064146,2,0
1391.0,labor,,7,0,7.72484107502,8,0
1392.0,affect,,5,0,5.96391752362,6,0
1394.0,confront,,4,0,10.4649978578,9,0
1395.0,enforcement,,24,0,4.11817193031,6,0
1396.0,officer,,3,0,22.962352097,16,0
1397.0,regulate,,25,0,12.8467016891,18,0
1398.0,advise,,0,0,3.77462119609,8,0
1400.0,activity,,20,0,3.56734788418,6,0
1402.0,instance,,5,0,6.52972528338,6,0
1404.0,limit,,0,0,15.7174834684,11,0
1405.0,type,,20,0,9.60439012945,15,0
1407.0,sell,,23,0,6.20944964886,7,0
1409.0,food,,10,0,9.18807259202,8,0
1410.0,neighborhood,,10,0,0.455312907696,1,0
1411.0,grocery,,23,0,7.16448885947,12,0
1412.0,variety,,17,0,9.95726200938,11,0
1413.0,store,,5,0,8.92324399948,10,0
1414.0,chance,,11,0,8.02095502615,8,0
1415.0,compete,,25,0,5.25160500407,4,0
1417.0,small,,3,0,1.52189794928,4,0
1418.0,shop,,10,0,7.59241373837,7,0
1419.0,retain,,20,0,0.621754705906,2,0
1421.0,thousand,,21,0,5.08905816078,6,0
1422.0,revenue,,0,0,2.01564589143,5,0
1423.0,factory,,10,0,5.79616671801,9,0
1425.0,contend,,0,0,2.87433074415,8,0
1426.0,shopping,,5,0,8.82807264477,17,0
1427.0,liberal,,0,0,23.4747385532,15,0
1428.0,independent,,4,0,4.79882596433,11,0
1429.0,expert,,0,0,5.54724627733,4,0
1430.0,luncheon,,17,0,9.80113247037,12,0
1431.0,enterprise,,6,0,10.6536796093,18,0
1433.0,average,,13,0,19.30607602,14,0
1434.0,pull,,2,0,1.08787406981,2,0
1436.0,confess,,25,0,2.84127241373,7,0
1437.0,machinist,,4,0,0.455312907696,1,0
1439.0,fellow,,4,0,1.78367394209,3,0
1441.0,steer,,23,0,2.96971178055,5,0
1443.0,pool,,17,0,10.1661273986,15,0
1444.0,resource,,20,0,4.81131917238,6,0
1445.0,original,,0,0,4.32634979486,7,0
1446.0,vice,,5,0,7.83025104553,10,0
1447.0,gross,,5,0,11.0844636187,11,0
1448.0,product,,10,0,29.9264082313,17,0
1449.0,wage,,7,0,12.6423667744,13,0
1450.0,manufacturer,,10,0,15.8431170583,12,0
1451.0,catch,,11,0,5.19044906646,12,0
1452.0,profit,,2,0,7.73788350821,8,0
1453.0,squeeze,,4,0,1.86219802499,6,0
1454.0,turn,,11,0,6.44479298592,3,0
1455.0,philosophy,,20,0,7.21462844312,14,0
1456.0,divide,,20,0,9.4355661869,5,0
1457.0,everything,,14,0,3.70479489863,6,0
1458.0,engage,,25,0,1.06846877933,3,0
1459.0,industrial,,3,0,8.14021232724,19,0
1460.0,counseling,,24,0,0.910625815392,2,0
1461.0,bear,,20,0,7.88088172674,7,0
1462.0,town,,21,0,5.46330994368,4,0
1463.0,charter,,20,0,2.48893609643,2,0
1464.0,transfer,,0,0,12.7398224771,10,0
1465.0,suggestion,,14,0,2.68203659356,3,0
1466.0,govern,,20,0,9.99903867394,20,0
