Source,Target,Type,Id,Label,Weight
287,355,Directed,4762,,0.02465
287,684,Directed,4760,,0.088159
287,723,Directed,4758,,0.010217
287,755,Directed,4761,,0.091346
287,1255,Directed,4757,,0.08801
288,102,Directed,3186,,0.06728
288,253,Directed,3190,,0.089119
288,291,Directed,3187,,0.017109
288,1030,Directed,3188,,0.041014
288,1087,Directed,3189,,0.020383
289,190,Directed,2114,,0.076894
289,530,Directed,2115,,0.015238
289,671,Directed,2117,,0.031282
289,814,Directed,2116,,0.025951
290,346,Directed,1480,,0.086284
290,889,Directed,1479,,0.038866
290,1298,Directed,1478,,0.030285
291,392,Directed,2061,,0.029927
291,564,Directed,2060,,0.046893
291,712,Directed,2059,,0.037784
291,1129,Directed,2062,,0.048539
291,1212,Directed,2063,,0.068121
292,17,Directed,5246,,0.034547
292,317,Directed,5247,,0.018486
292,412,Directed,5249,,0.019668
292,648,Directed,5248,,0.043928
292,705,Directed,5250,,0.039733
293,4,Directed,1355,,0.046635
293,120,Directed,1358,,0.049723
293,558,Directed,1356,,0.046821
293,602,Directed,1360,,0.025949
293,816,Directed,1359,,0.016023
293,846,Directed,1354,,0.056153
293,1292,Directed,1357,,0.025891
294,368,Directed,4196,,0.088054
294,497,Directed,4198,,0.016118
294,1009,Directed,4199,,0.068503
294,1192,Directed,4197,,0.075657
295,488,Directed,642,,0.037177
295,496,Directed,646,,0.008179
295,620,Directed,641,,0.060799
295,934,Directed,644,,0.078478
295,956,Directed,645,,0.044339
295,1207,Directed,643,,0.071345
296,158,Directed,4321,,0.063537
296,338,Directed,4320,,0.065273
296,820,Directed,4322,,0.063228
296,1085,Directed,4323,,0.031011
297,28,Directed,2795,,0.05651
297,151,Directed,2793,,0.089904
297,618,Directed,2794,,0.0135
297,994,Directed,2792,,0.076235
297,1063,Directed,2796,,0.083217
297,1178,Directed,2797,,0.032627
298,173,Directed,5085,,0.056873
298,847,Directed,5084,,0.05669
299,251,Directed,5657,,0.074202
299,281,Directed,5656,,0.021265
299,306,Directed,5653,,0.014337
299,317,Directed,5652,,0.095336
299,768,Directed,5651,,0.028295
299,1156,Directed,5655,,0.002099
299,1232,Directed,5654,,0.026782
300,240,Directed,3438,,0.093285
300,687,Directed,3439,,0.031364
301,419,Directed,2273,,0.066633
301,429,Directed,2275,,0.000156
301,520,Directed,2274,,0.097325
301,1044,Directed,2272,,0.0187
301,1144,Directed,2276,,0.025856
302,131,Directed,5360,,0.019658
302,967,Directed,5362,,0.002755
302,1149,Directed,5361,,0.062181
303,315,Directed,3937,,0.029885
303,378,Directed,3938,,0.084759
303,402,Directed,3934,,0.005027
303,452,Directed,3933,,0.05337
303,894,Directed,3940,,0.033228
303,958,Directed,3939,,0.048586
303,1002,Directed,3935,,0.028805
303,1061,Directed,3932,,0.044238
303,1265,Directed,3936,,0.09342
304,48,Directed,3095,,0.086257
304,211,Directed,3096,,0.079895
304,433,Directed,3097,,0.046197
304,462,Directed,3099,,0.057795
304,515,Directed,3094,,0.07125
304,524,Directed,3098,,0.013657
304,674,Directed,3100,,0.064344
304,747,Directed,3102,,0.032424
304,1126,Directed,3101,,0.074168
304,1139,Directed,3103,,0.091143
305,347,Directed,6054,,0.015734
305,584,Directed,6058,,0.041219
305,860,Directed,6056,,0.005026
305,883,Directed,6055,,0.013606
305,970,Directed,6057,,0.081036
305,1052,Directed,6053,,0.073688
305,1210,Directed,6059,,0.098995
306,59,Directed,1657,,0.072242
306,154,Directed,1655,,0.023662
306,346,Directed,1662,,0.079987
306,511,Directed,1658,,0.04819
306,669,Directed,1659,,0.068586
306,681,Directed,1656,,0.068231
306,880,Directed,1660,,0.030588
306,997,Directed,1661,,0.095873
306,1180,Directed,1654,,0.059681
307,169,Directed,114,,0.060709
307,345,Directed,112,,0.038753
307,439,Directed,116,,0.040258
307,545,Directed,117,,0.013283
307,551,Directed,111,,0.094989
307,825,Directed,110,,0.004886
307,884,Directed,113,,0.038626
307,980,Directed,115,,0.016674
308,54,Directed,3309,,0.07849
308,167,Directed,3308,,0.095914
308,613,Directed,3310,,0.015806
309,242,Directed,2742,,0.039761
309,311,Directed,2739,,0.0371
309,481,Directed,2740,,0.028805
309,627,Directed,2741,,0.011431
309,782,Directed,2738,,0.063982
309,954,Directed,2743,,0.018834
310,200,Directed,1127,,0.015568
310,242,Directed,1129,,0.015951
310,367,Directed,1130,,0.000504
310,477,Directed,1125,,0.050132
310,502,Directed,1128,,0.003569
310,729,Directed,1124,,0.024946
310,750,Directed,1126,,0.084606
311,144,Directed,891,,0.057256
311,190,Directed,889,,0.080239
311,623,Directed,892,,0.037671
311,784,Directed,890,,0.062291
311,922,Directed,888,,0.056418
312,66,Directed,3115,,0.042732
312,163,Directed,3111,,0.07996
312,499,Directed,3114,,0.076394
312,965,Directed,3112,,0.088376
312,1089,Directed,3113,,0.070973
313,37,Directed,4583,,0.073549
313,428,Directed,4582,,0.071552
313,593,Directed,4581,,0.093982
313,1121,Directed,4584,,0.024366
314,39,Directed,6603,,0.088079
314,290,Directed,6598,,0.055448
314,533,Directed,6605,,0.066154
314,569,Directed,6601,,0.079233
314,656,Directed,6606,,0.040336
314,686,Directed,6599,,0.082305
314,775,Directed,6602,,0.033081
314,1016,Directed,6604,,0.060657
314,1076,Directed,6600,,0.06866
315,126,Directed,4609,,0.04759
315,727,Directed,4608,,0.039521
315,732,Directed,4611,,0.035816
315,1017,Directed,4610,,0.067743
316,277,Directed,2227,,0.044987
316,508,Directed,2223,,0.090742
316,556,Directed,2222,,0.001211
316,709,Directed,2228,,0.041769
316,907,Directed,2224,,0.039214
316,955,Directed,2226,,0.045061
316,961,Directed,2225,,0.062675
317,6,Directed,850,,0.060525
317,698,Directed,851,,0.033071
317,772,Directed,852,,0.030833
318,658,Directed,1076,,0.006029
318,661,Directed,1077,,0.092759
319,141,Directed,2168,,0.076173
319,712,Directed,2165,,0.000748
319,749,Directed,2164,,0.070746
319,979,Directed,2167,,0.062009
319,1256,Directed,2166,,0.070283
320,116,Directed,4400,,0.057053
320,646,Directed,4399,,0.039366
320,1082,Directed,4398,,0.081569
321,155,Directed,4948,,0.083561
321,228,Directed,4945,,0.060921
321,287,Directed,4949,,0.077292
321,291,Directed,4946,,0.043034
321,1007,Directed,4951,,0.033548
321,1042,Directed,4947,,0.033544
321,1287,Directed,4950,,0.019769
322,233,Directed,4187,,0.061448
322,615,Directed,4184,,0.089982
322,721,Directed,4189,,0.016655
322,867,Directed,4188,,0.034458
322,870,Directed,4185,,0.017053
322,945,Directed,4186,,0.00495
323,56,Directed,2312,,0.017292
323,112,Directed,2314,,0.080378
323,367,Directed,2317,,0.065584
323,554,Directed,2316,,0.083287
323,703,Directed,2313,,0.0448
323,845,Directed,2315,,0.007264
324,98,Directed,5029,,0.022334
324,259,Directed,5026,,0.046941
324,518,Directed,5031,,0.020666
324,663,Directed,5028,,0.084793
324,695,Directed,5030,,0.033855
324,813,Directed,5027,,0.067102
324,1067,Directed,5025,,0.057135
325,144,Directed,2747,,0.048673
325,224,Directed,2746,,0.093786
325,578,Directed,2745,,0.085882
325,740,Directed,2744,,0.081111
325,967,Directed,2748,,0.099744
326,352,Directed,1381,,0.068475
326,388,Directed,1383,,0.007831
326,416,Directed,1376,,0.083771
326,681,Directed,1377,,0.062726
326,884,Directed,1379,,0.047581
326,1012,Directed,1382,,0.074252
326,1042,Directed,1380,,0.022835
326,1148,Directed,1378,,0.097443
327,407,Directed,5158,,0.01286
327,433,Directed,5156,,0.099121
327,940,Directed,5157,,0.084088
327,1289,Directed,5159,,0.008509
328,11,Directed,5662,,0.085855
328,96,Directed,5660,,0.099804
328,129,Directed,5663,,0.040394
328,259,Directed,5661,,0.065617
328,577,Directed,5664,,0.047382
329,39,Directed,5051,,0.091714
329,406,Directed,5050,,0.007233
329,1068,Directed,5049,,0.041902
330,152,Directed,4880,,0.091372
330,590,Directed,4881,,0.010407
330,790,Directed,4883,,0.056207
330,907,Directed,4879,,0.049402
330,959,Directed,4878,,0.021925
330,1168,Directed,4882,,0.0918
331,96,Directed,3254,,0.063446
331,323,Directed,3256,,0.005836
331,422,Directed,3255,,0.023084
331,885,Directed,3257,,0.07099
332,44,Directed,1684,,0.043662
332,64,Directed,1685,,0.08513
332,634,Directed,1686,,0.070442
332,893,Directed,1687,,0.090457
332,1184,Directed,1683,,0.065979
333,95,Directed,3382,,0.025411
333,299,Directed,3385,,0.045584
333,475,Directed,3380,,0.060634
333,1032,Directed,3383,,0.012685
333,1075,Directed,3381,,0.067292
333,1211,Directed,3384,,0.076022
334,27,Directed,622,,0.083462
334,423,Directed,623,,0.029177
334,1234,Directed,624,,0.047394
335,132,Directed,1046,,0.062901
335,496,Directed,1047,,0.028237
335,889,Directed,1045,,0.086972
335,1075,Directed,1044,,0.069186
336,184,Directed,2158,,0.006438
336,210,Directed,2155,,0.054527
336,519,Directed,2156,,0.088422
336,609,Directed,2157,,0.061568
336,622,Directed,2153,,0.083534
336,949,Directed,2154,,0.081259
337,110,Directed,467,,0.067888
337,175,Directed,469,,0.085224
337,227,Directed,464,,0.093574
337,271,Directed,466,,0.051249
337,419,Directed,465,,0.080646
337,479,Directed,461,,0.040617
337,499,Directed,468,,0.041721
337,898,Directed,462,,0.058567
337,1022,Directed,470,,0.004616
337,1049,Directed,463,,0.040306
337,1196,Directed,471,,0.033078
338,349,Directed,666,,0.005841
338,621,Directed,663,,0.019026
338,899,Directed,661,,0.041146
338,1056,Directed,667,,0.054031
338,1122,Directed,665,,0.053588
338,1237,Directed,662,,0.088707
338,1276,Directed,664,,0.083937
339,480,Directed,4822,,0.063551
339,578,Directed,4824,,0.007685
339,620,Directed,4823,,0.070596
340,211,Directed,3600,,0.049037
340,1075,Directed,3603,,0.067917
340,1131,Directed,3604,,0.01044
340,1254,Directed,3601,,0.056848
340,1292,Directed,3602,,0.068751
341,28,Directed,6266,,0.040708
341,334,Directed,6264,,0.005588
341,507,Directed,6263,,0.085894
341,1246,Directed,6265,,0.012884
342,157,Directed,2259,,0.064884
342,226,Directed,2258,,0.076354
342,512,Directed,2255,,0.054564
342,566,Directed,2257,,0.005196
342,1091,Directed,2260,,0.093962
342,1148,Directed,2256,,0.04707
343,62,Directed,2947,,0.00054
343,101,Directed,2948,,0.030987
343,831,Directed,2949,,0.065299
343,1048,Directed,2946,,0.012981
344,780,Directed,5427,,0.014133
344,961,Directed,5426,,0.078343
344,1123,Directed,5425,,0.005752
345,104,Directed,2712,,0.046993
345,260,Directed,2711,,0.005549
345,404,Directed,2713,,0.028747
345,536,Directed,2709,,0.035073
345,597,Directed,2710,,0.081554
345,825,Directed,2708,,0.090683
346,174,Directed,6213,,0.058488
346,317,Directed,6209,,0.058732
346,615,Directed,6212,,0.023768
346,826,Directed,6210,,0.074943
346,867,Directed,6214,,0.031837
346,942,Directed,6211,,0.080026
347,870,Directed,3288,,0.012089
347,1000,Directed,3287,,0.034035
347,1274,Directed,3286,,0.023906
348,358,Directed,964,,0.032523
348,510,Directed,962,,0.039019
348,855,Directed,965,,0.058857
348,1048,Directed,963,,0.018701
349,133,Directed,4855,,0.050877
349,290,Directed,4854,,0.015541
349,432,Directed,4853,,0.083249
349,680,Directed,4857,,0.041179
349,1126,Directed,4856,,0.020905
350,144,Directed,1762,,0.01786
350,1144,Directed,1763,,0.048846
350,1233,Directed,1764,,0.077786
350,1271,Directed,1760,,0.038947
350,1280,Directed,1761,,0.080422
351,849,Directed,5419,,0.033058
351,935,Directed,5418,,0.000376
351,1065,Directed,5420,,0.067468
352,103,Directed,4575,,0.005157
352,170,Directed,4573,,0.054065
352,296,Directed,4576,,0.017929
352,1286,Directed,4574,,0.032651
353,141,Directed,3925,,0.03324
353,230,Directed,3924,,0.017503
353,754,Directed,3922,,0.032808
353,1060,Directed,3923,,0.025548
353,1070,Directed,3921,,0.061009
354,182,Directed,6001,,0.062356
354,250,Directed,5998,,0.071209
354,285,Directed,6003,,0.041821
354,311,Directed,5999,,0.020108
354,538,Directed,6002,,0.040201
354,589,Directed,6000,,0.093464
355,427,Directed,4425,,0.084797
355,741,Directed,4424,,0.030858
355,1209,Directed,4423,,0.010019
356,135,Directed,4125,,0.028252
356,161,Directed,4126,,0.023208
356,439,Directed,4127,,0.044862
356,727,Directed,4124,,0.068191
356,876,Directed,4128,,0.064742
356,1121,Directed,4129,,0.091867
356,1132,Directed,4123,,0.003853
357,90,Directed,3806,,0.022088
357,433,Directed,3805,,0.059341
357,521,Directed,3803,,0.052287
357,676,Directed,3801,,0.028256
357,698,Directed,3802,,0.055074
357,936,Directed,3804,,0.077494
358,441,Directed,1494,,0.071401
358,553,Directed,1493,,0.072124
358,774,Directed,1495,,0.000279
358,1031,Directed,1492,,0.071494
358,1233,Directed,1496,,0.054215
359,48,Directed,3765,,0.091067
359,302,Directed,3770,,0.08103
359,654,Directed,3766,,0.029744
359,656,Directed,3772,,0.048731
359,710,Directed,3773,,0.038942
359,817,Directed,3769,,0.042026
359,822,Directed,3767,,0.02609
359,953,Directed,3768,,0.07614
359,969,Directed,3771,,0.089951
360,159,Directed,3961,,0.096025
360,227,Directed,3958,,0.003314
360,239,Directed,3960,,0.006166
360,540,Directed,3962,,0.049228
360,600,Directed,3959,,0.008567
360,745,Directed,3963,,0.042904
360,770,Directed,3964,,0.06215
361,31,Directed,5941,,0.025774
361,472,Directed,5939,,0.095955
361,679,Directed,5942,,0.04342
361,837,Directed,5940,,0.049444
361,1266,Directed,5938,,0.075576
362,50,Directed,5400,,0.068744
362,217,Directed,5404,,0.067173
362,237,Directed,5402,,0.022081
362,355,Directed,5406,,0.071924
362,557,Directed,5401,,0.050241
362,632,Directed,5403,,0.046368
362,801,Directed,5399,,0.003201
362,867,Directed,5405,,0.096242
362,1178,Directed,5407,,0.038782
363,32,Directed,5095,,0.080394
363,78,Directed,5096,,0.057859
363,387,Directed,5101,,0.009853
363,540,Directed,5100,,0.085495
363,575,Directed,5099,,0.004685
363,651,Directed,5098,,0.085017
363,697,Directed,5097,,0.088217
363,724,Directed,5102,,0.011087
364,184,Directed,3494,,0.058997
364,745,Directed,3493,,0.069853
364,892,Directed,3490,,0.013392
364,900,Directed,3491,,0.007999
364,1190,Directed,3492,,0.016002
365,176,Directed,1091,,0.002557
365,544,Directed,1089,,0.093933
365,719,Directed,1090,,0.060141
365,720,Directed,1087,,0.038788
365,1060,Directed,1088,,0.019224
365,1199,Directed,1092,,0.01615
366,183,Directed,2328,,0.09182
366,758,Directed,2330,,0.016351
366,765,Directed,2329,,0.075171
366,1245,Directed,2327,,0.014414
367,91,Directed,5302,,0.017448
367,174,Directed,5308,,0.046411
367,273,Directed,5303,,0.075319
367,419,Directed,5307,,0.080549
367,688,Directed,5310,,0.085314
367,726,Directed,5306,,0.089198
367,834,Directed,5309,,0.069896
367,1076,Directed,5305,,0.058881
367,1200,Directed,5304,,0.09923
368,370,Directed,1023,,0.044779
368,445,Directed,1026,,0.083044
368,506,Directed,1025,,0.023168
368,620,Directed,1024,,0.034525
369,317,Directed,2307,,0.044936
369,777,Directed,2311,,0.049217
369,786,Directed,2309,,0.021146
369,945,Directed,2308,,0.071586
369,1118,Directed,2310,,0.076966
370,397,Directed,1282,,0.007222
370,410,Directed,1284,,0.057009
370,576,Directed,1283,,0.040873
370,903,Directed,1285,,0.086682
371,50,Directed,5115,,0.039189
371,549,Directed,5118,,0.048426
371,621,Directed,5117,,0.084806
371,704,Directed,5119,,0.024273
371,708,Directed,5116,,0.048366
371,825,Directed,5114,,0.052501
371,1180,Directed,5113,,0.013493
372,68,Directed,1490,,0.072773
372,536,Directed,1488,,0.085946
372,776,Directed,1487,,0.074101
372,921,Directed,1491,,0.091944
372,1133,Directed,1489,,0.070124
373,473,Directed,4876,,0.027106
373,595,Directed,4877,,0.063245
373,762,Directed,4874,,0.058171
373,1167,Directed,4875,,0.017988
373,1176,Directed,4873,,0.022984
374,80,Directed,5273,,0.066844
374,304,Directed,5271,,0.035474
374,404,Directed,5274,,0.070364
374,978,Directed,5275,,0.017764
374,1119,Directed,5272,,0.097429
375,179,Directed,59,,0.013826
375,353,Directed,60,,0.043349
375,435,Directed,57,,0.094564
375,650,Directed,62,,0.062287
375,812,Directed,58,,0.053731
375,818,Directed,61,,0.014815
376,297,Directed,5104,,0.056718
376,324,Directed,5106,,0.081313
376,472,Directed,5105,,0.075649
376,757,Directed,5103,,0.039192
377,140,Directed,1432,,0.0148
377,199,Directed,1435,,0.024071
377,799,Directed,1434,,0.075775
377,1017,Directed,1433,,0.056067
377,1209,Directed,1431,,0.078675
378,163,Directed,6493,,0.048002
378,164,Directed,6498,,0.033547
378,278,Directed,6497,,0.016708
378,795,Directed,6495,,0.013003
378,1011,Directed,6494,,0.098452
378,1075,Directed,6496,,0.099526
379,27,Directed,2038,,0.034584
379,401,Directed,2034,,0.0752
379,430,Directed,2040,,0.010615
379,459,Directed,2037,,0.043612
379,1000,Directed,2036,,0.080932
379,1041,Directed,2041,,0.02379
379,1109,Directed,2035,,0.015827
379,1187,Directed,2039,,0.071034
380,221,Directed,6273,,0.073096
380,765,Directed,6274,,0.020946
380,1070,Directed,6272,,0.052506
381,198,Directed,1158,,0.024639
381,246,Directed,1164,,0.02085
381,369,Directed,1160,,0.013006
381,460,Directed,1159,,0.015321
381,621,Directed,1161,,0.019191
381,916,Directed,1163,,0.071575
381,918,Directed,1162,,0.062345
382,468,Directed,6039,,0.081962
382,697,Directed,6040,,0.048095
382,780,Directed,6042,,0.009432
382,868,Directed,6041,,0.019852
383,118,Directed,2049,,0.063439
383,240,Directed,2050,,0.015026
383,311,Directed,2047,,0.045676
383,514,Directed,2048,,0.096909
383,738,Directed,2052,,0.004032
383,844,Directed,2051,,0.087463
383,1001,Directed,2054,,0.023434
383,1129,Directed,2053,,0.007279
384,264,Directed,5152,,0.098781
384,396,Directed,5151,,0.042122
384,655,Directed,5153,,0.058741
385,656,Directed,5997,,0.03118
385,782,Directed,5994,,0.021659
385,833,Directed,5995,,0.062697
385,925,Directed,5996,,0.039463
386,4,Directed,982,,0.003785
386,90,Directed,989,,0.052119
386,319,Directed,986,,0.092693
386,749,Directed,981,,0.045308
386,821,Directed,984,,0.051861
386,833,Directed,983,,0.030513
386,901,Directed,985,,0.087402
386,991,Directed,988,,0.02504
386,1086,Directed,987,,0.095986
387,29,Directed,5261,,0.063545
387,303,Directed,5264,,0.056616
387,313,Directed,5265,,0.052779
387,314,Directed,5266,,0.009617
387,550,Directed,5262,,0.045074
387,769,Directed,5260,,0.054476
387,867,Directed,5263,,0.014898
387,1209,Directed,5259,,0.026349
388,138,Directed,5671,,0.078104
388,851,Directed,5675,,0.091032
388,859,Directed,5672,,0.06805
388,918,Directed,5673,,0.092637
388,1100,Directed,5674,,0.048419
388,1214,Directed,5670,,0.097109
389,447,Directed,2281,,0.025262
389,475,Directed,2277,,0.016971
389,594,Directed,2280,,0.042101
389,761,Directed,2279,,0.098058
389,1043,Directed,2278,,0.065888
390,94,Directed,660,,0.048337
390,190,Directed,657,,0.095043
390,415,Directed,652,,0.038095
390,488,Directed,656,,0.021614
390,646,Directed,658,,0.077099
390,819,Directed,653,,0.057907
390,852,Directed,655,,0.031253
390,945,Directed,659,,0.001827
390,1299,Directed,654,,0.065311
391,51,Directed,6236,,0.02955
391,491,Directed,6237,,0.028497
391,602,Directed,6238,,0.092007
391,710,Directed,6239,,0.012047
391,1009,Directed,6235,,0.022934
392,108,Directed,3645,,0.071078
392,389,Directed,3646,,0.015322
392,398,Directed,3651,,0.095012
392,496,Directed,3652,,0.050693
392,569,Directed,3647,,0.087334
392,591,Directed,3650,,0.09005
392,874,Directed,3648,,0.021687
392,1246,Directed,3649,,0.063632
393,230,Directed,4049,,0.079552
393,357,Directed,4047,,0.072332
393,460,Directed,4045,,0.048793
393,482,Directed,4044,,0.030242
393,968,Directed,4048,,0.017713
393,1067,Directed,4043,,0.097832
393,1156,Directed,4046,,0.030037
394,20,Directed,1895,,0.033278
394,370,Directed,1893,,0.062394
394,943,Directed,1896,,0.088666
394,1009,Directed,1894,,0.094667
395,11,Directed,5063,,0.04449
395,318,Directed,5060,,0.098115
395,896,Directed,5061,,0.055351
395,936,Directed,5062,,0.072923
396,66,Directed,826,,0.016671
396,318,Directed,823,,0.069471
396,478,Directed,822,,0.065284
396,834,Directed,824,,0.065009
396,890,Directed,825,,0.094128
396,938,Directed,827,,0.070514
397,14,Directed,2787,,0.077024
397,486,Directed,2783,,0.061824
397,754,Directed,2785,,0.04412
397,1185,Directed,2786,,0.073077
397,1214,Directed,2784,,0.005808
398,71,Directed,6440,,0.07524
398,172,Directed,6438,,0.076232
398,339,Directed,6441,,0.046549
398,351,Directed,6442,,0.083133
398,433,Directed,6439,,0.022984
398,702,Directed,6437,,0.035779
398,1056,Directed,6443,,0.011046
399,52,Directed,3983,,0.009919
399,442,Directed,3984,,0.075469
399,625,Directed,3982,,0.054822
399,769,Directed,3977,,0.076508
399,998,Directed,3978,,0.09722
399,1019,Directed,3979,,0.067082
399,1131,Directed,3981,,0.066207
399,1237,Directed,3980,,0.013881
400,159,Directed,4692,,0.032112
400,292,Directed,4694,,0.068396
400,320,Directed,4691,,0.012366
400,740,Directed,4689,,0.062052
400,940,Directed,4690,,0.005597
400,1118,Directed,4693,,0.082624
401,103,Directed,617,,0.088816
401,309,Directed,614,,0.011926
401,561,Directed,615,,0.016957
401,658,Directed,611,,0.048192
401,716,Directed,610,,0.009429
401,881,Directed,612,,0.031405
401,893,Directed,616,,0.026507
401,946,Directed,613,,0.017504
401,993,Directed,609,,0.082383
402,72,Directed,1973,,0.066929
402,180,Directed,1976,,0.010741
402,396,Directed,1972,,0.034064
402,1008,Directed,1975,,0.099395
402,1093,Directed,1974,,0.073343
403,5,Directed,3228,,0.032727
403,206,Directed,3227,,0.026652
403,880,Directed,3229,,0.060961
403,1196,Directed,3230,,0.049269
404,356,Directed,4515,,0.054069
404,894,Directed,4516,,0.096174
405,12,Directed,5318,,0.00109
405,324,Directed,5319,,0.085557
405,424,Directed,5317,,0.091174
405,1142,Directed,5320,,0.041364
405,1300,Directed,5316,,0.081217
406,1,Directed,2791,,0.090405
406,110,Directed,2790,,0.069683
406,457,Directed,2789,,0.041999
406,537,Directed,2788,,0.073519
407,1213,Directed,3246,,0.099066
408,60,Directed,5133,,0.07739
408,374,Directed,5134,,0.085171
408,410,Directed,5135,,0.085851
408,751,Directed,5130,,0.068061
408,984,Directed,5129,,0.090083
408,1222,Directed,5131,,0.005086
408,1247,Directed,5132,,0.095627
409,658,Directed,2469,,0.090638
409,680,Directed,2471,,0.09498
409,1217,Directed,2470,,0.067525
410,77,Directed,5415,,0.072025
410,116,Directed,5414,,0.079509
410,269,Directed,5413,,0.009547
411,101,Directed,2149,,0.010981
411,133,Directed,2150,,0.069716
411,378,Directed,2152,,0.020286
411,522,Directed,2148,,0.097268
411,648,Directed,2147,,0.065775
411,709,Directed,2151,,0.041542
412,619,Directed,3719,,0.043966
412,687,Directed,3722,,0.013903
412,864,Directed,3720,,0.023556
412,902,Directed,3721,,0.012219
413,861,Directed,6222,,0.064878
413,995,Directed,6224,,0.018132
413,1161,Directed,6221,,0.012223
413,1286,Directed,6223,,0.053078
414,249,Directed,1238,,0.064973
414,420,Directed,1234,,0.085101
414,441,Directed,1239,,0.005658
414,521,Directed,1235,,0.053535
414,580,Directed,1237,,0.063906
414,658,Directed,1233,,0.002864
414,735,Directed,1236,,0.021984
415,27,Directed,1152,,0.090894
415,115,Directed,1150,,0.064874
415,296,Directed,1153,,0.012527
415,299,Directed,1154,,0.049219
415,1209,Directed,1149,,0.085536
415,1214,Directed,1151,,0.030356
416,320,Directed,571,,0.080328
416,500,Directed,573,,0.081266
416,809,Directed,569,,0.009742
416,860,Directed,572,,0.005745
416,1299,Directed,570,,0.071064
417,143,Directed,5704,,0.049875
417,834,Directed,5705,,0.036507
417,1155,Directed,5706,,0.099575
417,1164,Directed,5703,,0.065478
418,483,Directed,6117,,0.036515
418,489,Directed,6119,,0.089679
418,658,Directed,6116,,0.006904
418,798,Directed,6118,,0.081494
418,1197,Directed,6115,,0.091124
419,515,Directed,3041,,0.070193
419,542,Directed,3042,,0.028128
419,620,Directed,3045,,0.081969
419,718,Directed,3046,,0.018682
419,765,Directed,3048,,0.045147
419,788,Directed,3047,,0.053738
419,796,Directed,3043,,0.054743
419,848,Directed,3044,,0.075223
419,1233,Directed,3049,,0.080918
420,132,Directed,1653,,0.060322
420,801,Directed,1649,,0.069834
420,908,Directed,1650,,0.092351
420,944,Directed,1652,,0.054412
420,1137,Directed,1651,,0.027156
421,232,Directed,6390,,0.087291
421,293,Directed,6389,,0.087385
421,990,Directed,6391,,0.087318
422,148,Directed,1971,,0.058987
422,184,Directed,1970,,0.084673
422,578,Directed,1967,,0.061317
422,619,Directed,1966,,0.035625
422,760,Directed,1968,,0.082183
422,1032,Directed,1969,,0.084239
422,1049,Directed,1965,,0.058335
423,433,Directed,6392,,0.061489
424,95,Directed,3090,,0.038806
424,191,Directed,3091,,0.057679
424,272,Directed,3087,,0.025763
424,348,Directed,3088,,0.083854
424,670,Directed,3089,,0.080862
424,719,Directed,3093,,0.04225
424,947,Directed,3092,,0.027778
425,130,Directed,670,,0.071638
425,340,Directed,672,,0.086272
425,397,Directed,671,,0.058843
425,597,Directed,669,,0.011845
425,785,Directed,668,,0.06626
425,805,Directed,673,,0.024545
426,60,Directed,5783,,0.037582
426,126,Directed,5780,,0.056958
426,199,Directed,5785,,0.089865
426,289,Directed,5779,,0.029288
426,351,Directed,5784,,0.002844
426,424,Directed,5781,,0.041546
426,1069,Directed,5778,,0.01139
426,1207,Directed,5782,,0.063102
427,362,Directed,3658,,0.098971
427,562,Directed,3655,,0.015601
427,757,Directed,3654,,0.077478
427,1083,Directed,3659,,0.099993
427,1086,Directed,3656,,0.08454
427,1205,Directed,3657,,0.062648
427,1255,Directed,3653,,0.088052
428,6,Directed,2487,,0.029416
428,351,Directed,2491,,0.016396
428,825,Directed,2488,,0.00838
428,883,Directed,2490,,0.062081
428,1158,Directed,2489,,0.03719
429,224,Directed,4914,,0.090878
429,306,Directed,4912,,0.064327
429,1133,Directed,4913,,0.057277
430,39,Directed,5548,,0.008565
430,53,Directed,5545,,0.030956
430,192,Directed,5546,,0.071093
430,297,Directed,5547,,0.096942
430,1098,Directed,5549,,0.079153
430,1169,Directed,5550,,0.041997
430,1230,Directed,5551,,0.032995
431,330,Directed,5538,,0.004064
431,357,Directed,5536,,0.031055
431,414,Directed,5533,,0.029455
431,604,Directed,5534,,0.096794
431,977,Directed,5532,,0.099191
431,1047,Directed,5535,,0.047923
431,1089,Directed,5537,,0.081568
432,37,Directed,1122,,0.08178
432,523,Directed,1119,,0.006474
432,739,Directed,1120,,0.052648
432,827,Directed,1123,,0.027067
432,1014,Directed,1118,,0.096312
432,1120,Directed,1121,,0.092598
433,204,Directed,2294,,0.097198
433,292,Directed,2300,,0.044768
433,392,Directed,2298,,0.016492
433,440,Directed,2297,,0.062448
433,1007,Directed,2299,,0.029904
433,1081,Directed,2296,,0.008753
433,1216,Directed,2295,,0.084797
434,289,Directed,3347,,0.031275
434,784,Directed,3349,,0.07843
434,799,Directed,3348,,0.068877
434,1189,Directed,3346,,0.058181
435,12,Directed,1590,,0.065778
435,334,Directed,1588,,0.051231
435,809,Directed,1589,,0.091248
435,969,Directed,1592,,0.092311
435,1100,Directed,1591,,0.047256
435,1298,Directed,1587,,0.049236
436,7,Directed,3976,,0.019372
437,10,Directed,4743,,0.038153
437,29,Directed,4741,,0.050044
437,49,Directed,4733,,0.019122
437,90,Directed,4738,,0.019559
437,318,Directed,4734,,0.082826
437,406,Directed,4737,,0.070953
437,446,Directed,4740,,0.008561
437,509,Directed,4739,,0.04681
