Source,Target,Type,Id,Label,Weight
1659,1531,Directed,9567,,1
1659,1580,Directed,9571,,1
1659,1598,Directed,9570,,1
1659,1712,Directed,9569,,1
1659,1717,Directed,9564,,1
1659,2106,Directed,9566,,1
1659,2179,Directed,9568,,1
1659,2211,Directed,9563,,1
1659,2272,Directed,9562,,1
1660,1392,Directed,9584,,1
1660,1465,Directed,9574,,1
1660,1542,Directed,9579,,1
1660,1656,Directed,9576,,1
1660,1690,Directed,9575,,1
1660,1697,Directed,9583,,1
1660,1698,Directed,9585,,1
1660,1709,Directed,9573,,1
1660,1871,Directed,9586,,1
1660,1912,Directed,9578,,1
1660,2168,Directed,9572,,1
1660,2188,Directed,9582,,1
1660,2193,Directed,9581,,1
1660,2270,Directed,9580,,1
1660,2346,Directed,9577,,1
1662,1698,Directed,9588,,1
1662,1711,Directed,9587,,1
1662,1827,Directed,9589,,1
1664,1542,Directed,9590,,1
1664,1871,Directed,9591,,1
1665,1535,Directed,9602,,1
1665,1660,Directed,9593,,1
1665,1662,Directed,9600,,1
1665,1663,Directed,9594,,1
1665,1698,Directed,9596,,1
1665,1768,Directed,9592,,1
1665,1828,Directed,9595,,1
1665,1902,Directed,9601,,1
1665,2538,Directed,9599,,1
1665,2562,Directed,9597,,1
1665,2616,Directed,9598,,1
1669,1691,Directed,9603,,1
1670,1678,Directed,9605,,1
1670,2112,Directed,9604,,1
1671,1608,Directed,9606,,1
1671,1908,Directed,9612,,1
1671,1911,Directed,9611,,1
1671,2053,Directed,9607,,1
1671,2363,Directed,9613,,1
1671,2517,Directed,9609,,1
1671,2538,Directed,9610,,1
1671,2616,Directed,9608,,1
1672,2538,Directed,9614,,1
1674,1538,Directed,9617,,1
1674,1642,Directed,9618,,1
1674,2279,Directed,9616,,1
1674,2601,Directed,9615,,1
1675,1869,Directed,9622,,1
1675,2069,Directed,9623,,1
1675,2211,Directed,9620,,1
1675,2223,Directed,9619,,1
1675,2412,Directed,9621,,1
1676,1451,Directed,9626,,1
1676,1525,Directed,9625,,1
1676,2393,Directed,9624,,1
1678,1691,Directed,9627,,1
1678,1731,Directed,9629,,1
1678,2518,Directed,9628,,1
1679,1468,Directed,9630,,1
1679,1590,Directed,9640,,1
1679,1672,Directed,9634,,1
1679,1677,Directed,9641,,1
1679,1901,Directed,9632,,1
1679,1908,Directed,9633,,1
1679,2001,Directed,9635,,1
1679,2522,Directed,9631,,1
1679,2528,Directed,9638,,1
1679,2538,Directed,9637,,1
1679,2542,Directed,9636,,1
1679,2602,Directed,9639,,1
1680,1766,Directed,9643,,1
1680,2263,Directed,9642,,1
1681,1832,Directed,9646,,1
1681,2083,Directed,9645,,1
1681,2528,Directed,9647,,1
1681,2622,Directed,9644,,1
1682,1539,Directed,9648,,1
1682,2433,Directed,9649,,1
1683,1660,Directed,9655,,1
1683,1676,Directed,9654,,1
1683,1698,Directed,9653,,1
1683,1871,Directed,9650,,1
1683,2530,Directed,9651,,1
1683,2603,Directed,9652,,1
1684,1711,Directed,9660,,1
1684,1728,Directed,9658,,1
1684,1792,Directed,9656,,1
1684,2312,Directed,9659,,1
1684,2637,Directed,9657,,1
1687,1598,Directed,9661,,1
1687,2017,Directed,9662,,1
1687,2412,Directed,9663,,1
1688,2272,Directed,9665,,1
1688,2289,Directed,9667,,1
1688,2335,Directed,9666,,1
1688,2532,Directed,9664,,1
1688,2540,Directed,9668,,1
1689,2319,Directed,9669,,1
1691,1407,Directed,9677,,1
1691,1423,Directed,9694,,1
1691,1490,Directed,9675,,1
1691,1527,Directed,9693,,1
1691,1536,Directed,9680,,1
1691,1538,Directed,9671,,1
1691,1578,Directed,9699,,1
1691,1623,Directed,9691,,1
1691,1642,Directed,9678,,1
1691,1668,Directed,9698,,1
1691,1669,Directed,9676,,1
1691,1674,Directed,9672,,1
1691,1678,Directed,9688,,1
1691,1698,Directed,9682,,1
1691,1768,Directed,9690,,1
1691,1823,Directed,9695,,1
1691,1824,Directed,9700,,1
1691,1826,Directed,9686,,1
1691,1855,Directed,9683,,1
1691,1885,Directed,9679,,1
1691,1958,Directed,9681,,1
1691,1990,Directed,9685,,1
1691,2107,Directed,9684,,1
1691,2137,Directed,9689,,1
1691,2275,Directed,9692,,1
1691,2279,Directed,9670,,1
1691,2518,Directed,9697,,1
1691,2543,Directed,9687,,1
1691,2561,Directed,9696,,1
1691,2573,Directed,9673,,1
1691,2601,Directed,9674,,1
1693,1474,Directed,9703,,1
1693,1698,Directed,9701,,1
1693,1768,Directed,9702,,1
1693,2054,Directed,9704,,1
1694,1451,Directed,9705,,1
1694,1514,Directed,9714,,1
1694,1524,Directed,9715,,1
1694,1690,Directed,9709,,1
1694,1695,Directed,9710,,1
1694,1698,Directed,9712,,1
1694,1854,Directed,9713,,1
1694,1872,Directed,9707,,1
1694,2176,Directed,9708,,1
1694,2306,Directed,9706,,1
1694,2348,Directed,9711,,1
1695,1451,Directed,9717,,1
1695,1690,Directed,9721,,1
1695,1694,Directed,9716,,1
1695,1872,Directed,9719,,1
1695,2176,Directed,9720,,1
1695,2306,Directed,9718,,1
1698,1474,Directed,9730,,1
1698,1542,Directed,9737,,1
1698,1578,Directed,9741,,1
1698,1660,Directed,9726,,1
1698,1665,Directed,9734,,1
1698,1690,Directed,9727,,1
1698,1694,Directed,9743,,1
1698,1697,Directed,9725,,1
1698,1737,Directed,9732,,1
1698,1768,Directed,9742,,1
1698,1773,Directed,9736,,1
1698,1828,Directed,9723,,1
1698,1887,Directed,9729,,1
1698,1912,Directed,9733,,1
1698,2098,Directed,9724,,1
1698,2168,Directed,9740,,1
1698,2211,Directed,9739,,1
1698,2270,Directed,9722,,1
1698,2306,Directed,9735,,1
1698,2396,Directed,9731,,1
1698,2603,Directed,9728,,1
1698,2628,Directed,9738,,1
1701,1724,Directed,9755,,1
1701,1901,Directed,9747,,1
1701,1906,Directed,9746,,1
1701,1908,Directed,9745,,1
1701,1910,Directed,9748,,1
1701,1911,Directed,9751,,1
1701,2053,Directed,9753,,1
1701,2522,Directed,9752,,1
1701,2538,Directed,9750,,1
1701,2539,Directed,9749,,1
1701,2542,Directed,9744,,1
1701,2606,Directed,9754,,1
1702,1968,Directed,9758,,1
1702,2124,Directed,9762,,1
1702,2185,Directed,9761,,1
1702,2454,Directed,9760,,1
1702,2456,Directed,9759,,1
1702,2491,Directed,9756,,1
1702,2587,Directed,9757,,1
1703,1398,Directed,9765,,1
1703,1598,Directed,9771,,1
1703,2006,Directed,9764,,1
1703,2215,Directed,9768,,1
1703,2318,Directed,9770,,1
1703,2503,Directed,9767,,1
1703,2523,Directed,9766,,1
1703,2548,Directed,9769,,1
1703,2571,Directed,9763,,1
1704,2272,Directed,9773,,1
1704,2536,Directed,9774,,1
1704,2544,Directed,9772,,1
1704,2575,Directed,9775,,1
1705,1752,Directed,9776,,1
1705,2133,Directed,9777,,1
1707,1665,Directed,9779,,1
1707,1985,Directed,9778,,1
1708,1494,Directed,9782,,1
1708,1504,Directed,9785,,1
1708,1750,Directed,9780,,1
1708,1993,Directed,9781,,1
1708,2288,Directed,9783,,1
1708,2486,Directed,9784,,1
1709,1392,Directed,9799,,1
1709,1514,Directed,9801,,1
1709,1608,Directed,9797,,1
1709,1660,Directed,9796,,1
1709,1665,Directed,9793,,1
1709,1690,Directed,9792,,1
1709,1697,Directed,9790,,1
1709,1698,Directed,9791,,1
1709,1773,Directed,9798,,1
1709,1828,Directed,9795,,1
1709,1849,Directed,9804,,1
1709,1854,Directed,9803,,1
1709,1912,Directed,9789,,1
1709,2105,Directed,9802,,1
1709,2127,Directed,9794,,1
1709,2168,Directed,9788,,1
1709,2270,Directed,9786,,1
1709,2306,Directed,9787,,1
1709,2373,Directed,9800,,1
1710,1698,Directed,9806,,1
1710,2270,Directed,9805,,1
1711,1569,Directed,9811,,1
1711,1675,Directed,9809,,1
1711,1701,Directed,9813,,1
1711,1962,Directed,9812,,1
1711,2026,Directed,9808,,1
1711,2076,Directed,9810,,1
1711,2211,Directed,9807,,1
1711,2538,Directed,9814,,1
1712,1680,Directed,9820,,1
1712,1824,Directed,9817,,1
1712,2090,Directed,9816,,1
1712,2179,Directed,9815,,1
1712,2449,Directed,9819,,1
1712,2547,Directed,9818,,1
1713,1608,Directed,9822,,1
1713,1711,Directed,9821,,1
1713,2211,Directed,9823,,1
1714,1370,Directed,9831,,1
1714,1416,Directed,9827,,1
1714,1544,Directed,9828,,1
1714,1660,Directed,9830,,1
1714,1887,Directed,9833,,1
1714,2232,Directed,9824,,1
1714,2353,Directed,9829,,1
1714,2589,Directed,9825,,1
1714,2610,Directed,9832,,1
1714,2628,Directed,9826,,1
1715,1494,Directed,9835,,1
1715,1504,Directed,9834,,1
1715,1708,Directed,9836,,1
1716,1470,Directed,9837,,1
1716,1886,Directed,9839,,1
1716,2419,Directed,9840,,1
1716,2436,Directed,9838,,1
1717,1608,Directed,9844,,1
1717,1824,Directed,9841,,1
1717,1826,Directed,9846,,1
1717,2149,Directed,9845,,1
1717,2228,Directed,9842,,1
1717,2477,Directed,9843,,1
1718,2097,Directed,9852,,1
1718,2245,Directed,9851,,1
1718,2293,Directed,9849,,1
1718,2339,Directed,9847,,1
1718,2504,Directed,9850,,1
1718,2544,Directed,9848,,1
1720,1382,Directed,9853,,1
1724,1608,Directed,9862,,1
1724,1901,Directed,9856,,1
1724,1906,Directed,9854,,1
1724,1908,Directed,9857,,1
1724,1911,Directed,9855,,1
1724,2522,Directed,9860,,1
1724,2538,Directed,9859,,1
1724,2539,Directed,9861,,1
1724,2542,Directed,9858,,1
1725,1544,Directed,9863,,1
1726,1401,Directed,9865,,1
1726,1811,Directed,9866,,1
1726,2353,Directed,9864,,1
1728,1684,Directed,9867,,1
1728,2054,Directed,9868,,1
1730,1497,Directed,9885,,1
1730,1530,Directed,9882,,1
1730,1557,Directed,9910,,1
1730,1880,Directed,9883,,1
1730,1886,Directed,9876,,1
1730,1957,Directed,9875,,1
1730,2038,Directed,9908,,1
1730,2039,Directed,9909,,1
1730,2044,Directed,9907,,1
1730,2046,Directed,9906,,1
1730,2073,Directed,9878,,1
1730,2089,Directed,9904,,1
1730,2091,Directed,9903,,1
1730,2097,Directed,9902,,1
1730,2101,Directed,9900,,1
1730,2120,Directed,9901,,1
1730,2149,Directed,9872,,1
1730,2150,Directed,9899,,1
1730,2157,Directed,9869,,1
1730,2178,Directed,9884,,1
1730,2210,Directed,9870,,1
1730,2214,Directed,9877,,1
1730,2216,Directed,9895,,1
1730,2245,Directed,9898,,1
1730,2267,Directed,9897,,1
1730,2298,Directed,9896,,1
1730,2351,Directed,9871,,1
1730,2404,Directed,9894,,1
1730,2416,Directed,9893,,1
1730,2444,Directed,9880,,1
1730,2460,Directed,9892,,1
1730,2469,Directed,9890,,1
1730,2477,Directed,9873,,1
1730,2499,Directed,9888,,1
1730,2510,Directed,9889,,1
1730,2511,Directed,9874,,1
1730,2535,Directed,9905,,1
1730,2572,Directed,9891,,1
1730,2576,Directed,9887,,1
1730,2579,Directed,9886,,1
1730,2615,Directed,9879,,1
1730,2633,Directed,9881,,1
1732,1789,Directed,9913,,1
1732,1981,Directed,9912,,1
1732,2177,Directed,9914,,1
1732,2619,Directed,9911,,1
1733,1762,Directed,9925,,1
1733,1790,Directed,9924,,1
1733,1795,Directed,9918,,1
1733,1817,Directed,9916,,1
1733,1820,Directed,9921,,1
1733,1944,Directed,9917,,1
1733,1962,Directed,9926,,1
1733,2039,Directed,9929,,1
1733,2108,Directed,9923,,1
1733,2179,Directed,9928,,1
1733,2320,Directed,9915,,1
1733,2406,Directed,9919,,1
1733,2473,Directed,9920,,1
1733,2578,Directed,9927,,1
1733,2633,Directed,9922,,1
1735,1504,Directed,9931,,1
1735,1701,Directed,9930,,1
1735,1901,Directed,9934,,1
1735,1906,Directed,9933,,1
1735,1908,Directed,9936,,1
1735,1911,Directed,9935,,1
1735,2049,Directed,9941,,1
1735,2212,Directed,9942,,1
1735,2517,Directed,9943,,1
1735,2522,Directed,9940,,1
1735,2538,Directed,9939,,1
1735,2539,Directed,9938,,1
1735,2542,Directed,9937,,1
1735,2606,Directed,9932,,1
1737,1698,Directed,9945,,1
1737,1828,Directed,9944,,1
1737,1912,Directed,9946,,1
1737,2168,Directed,9949,,1
1737,2373,Directed,9947,,1
1737,2393,Directed,9948,,1
1739,1576,Directed,9951,,1
1739,1651,Directed,9954,,1
1739,1711,Directed,9950,,1
1739,2261,Directed,9953,,1
1739,2548,Directed,9952,,1
1741,1572,Directed,9956,,1
1741,1742,Directed,9955,,1
1742,1572,Directed,9958,,1
1742,1741,Directed,9957,,1
1743,1608,Directed,9964,,1
1743,1618,Directed,9963,,1
1743,1717,Directed,9962,,1
1743,1753,Directed,9970,,1
1743,1824,Directed,9961,,1
1743,1826,Directed,9967,,1
1743,1985,Directed,9969,,1
1743,2211,Directed,9960,,1
1743,2447,Directed,9968,,1
1743,2465,Directed,9959,,1
1743,2618,Directed,9965,,1
1743,2644,Directed,9966,,1
1745,1711,Directed,9971,,1
1746,1894,Directed,9973,,1
1746,2297,Directed,9972,,1
1747,2543,Directed,9974,,1
1748,2594,Directed,9976,,1
1748,2605,Directed,9975,,1
1749,1423,Directed,9977,,1
1749,1580,Directed,9990,,1
1749,1598,Directed,9978,,1
1749,1606,Directed,9985,,1
1749,1624,Directed,9988,,1
1749,1741,Directed,9986,,1
1749,1841,Directed,9991,,1
1749,2006,Directed,9982,,1
1749,2018,Directed,9994,,1
1749,2028,Directed,9987,,1
1749,2237,Directed,9993,,1
1749,2292,Directed,9979,,1
1749,2419,Directed,9981,,1
1749,2503,Directed,9983,,1
1749,2548,Directed,9984,,1
1749,2549,Directed,9989,,1
1749,2571,Directed,9980,,1
1749,2646,Directed,9992,,1
1750,1494,Directed,9995,,1
1751,1494,Directed,10012,,1
1751,1544,Directed,9998,,1
1751,1608,Directed,9999,,1
1751,1615,Directed,10004,,1
1751,1639,Directed,10011,,1
1751,1708,Directed,10010,,1
1751,1738,Directed,10003,,1
1751,1798,Directed,10001,,1
1751,1948,Directed,10009,,1
1751,1972,Directed,10000,,1
1751,1993,Directed,9997,,1
1751,2054,Directed,10002,,1
1751,2099,Directed,10006,,1
1751,2141,Directed,10008,,1
1751,2303,Directed,9996,,1
1751,2353,Directed,10007,,1
1751,2538,Directed,10005,,1
1752,2261,Directed,10013,,1
1753,1530,Directed,10019,,1
1753,1598,Directed,10020,,1
1753,1824,Directed,10014,,1
1753,1833,Directed,10021,,1
1753,1962,Directed,10022,,1
1753,2179,Directed,10018,,1
1753,2236,Directed,10015,,1
1753,2266,Directed,10017,,1
1753,2272,Directed,10016,,1
1754,1495,Directed,10026,,1
1754,1779,Directed,10028,,1
1754,1820,Directed,10024,,1
1754,1966,Directed,10027,,1
1754,2065,Directed,10025,,1
1754,2493,Directed,10023,,1
1756,1401,Directed,10032,,1
1756,1494,Directed,10053,,1
1756,1544,Directed,10040,,1
1756,1577,Directed,10047,,1
1756,1608,Directed,10033,,1
1756,1615,Directed,10049,,1
1756,1639,Directed,10036,,1
1756,1708,Directed,10058,,1
1756,1738,Directed,10056,,1
1756,1751,Directed,10031,,1
1756,1773,Directed,10050,,1
1756,1798,Directed,10054,,1
1756,1811,Directed,10038,,1
1756,1948,Directed,10059,,1
1756,1972,Directed,10035,,1
1756,1993,Directed,10030,,1
1756,2019,Directed,10057,,1
1756,2054,Directed,10046,,1
1756,2096,Directed,10039,,1
1756,2099,Directed,10051,,1
1756,2141,Directed,10055,,1
1756,2232,Directed,10041,,1
1756,2303,Directed,10029,,1
1756,2313,Directed,10052,,1
1756,2353,Directed,10044,,1
1756,2442,Directed,10037,,1
1756,2486,Directed,10034,,1
1756,2538,Directed,10045,,1
1756,2611,Directed,10043,,1
1756,2616,Directed,10048,,1
1756,2628,Directed,10042,,1
1757,1576,Directed,10060,,1
1757,2262,Directed,10061,,1
1759,1549,Directed,10069,,1
1759,1786,Directed,10064,,1
1759,1817,Directed,10067,,1
1759,2122,Directed,10063,,1
1759,2258,Directed,10062,,1
1759,2320,Directed,10065,,1
1759,2422,Directed,10068,,1
1759,2424,Directed,10066,,1
1760,1779,Directed,10072,,1
1760,1786,Directed,10070,,1
1760,1820,Directed,10071,,1
1761,1779,Directed,10073,,1
1761,1962,Directed,10074,,1
1762,1483,Directed,10078,,1
1762,1529,Directed,10088,,1
1762,1549,Directed,10081,,1
1762,1817,Directed,10082,,1
1762,1922,Directed,10077,,1
1762,1962,Directed,10075,,1
1762,1964,Directed,10084,,1
1762,2037,Directed,10086,,1
1762,2320,Directed,10083,,1
1762,2357,Directed,10080,,1
1762,2466,Directed,10085,,1
1762,2477,Directed,10087,,1
1762,2493,Directed,10076,,1
1762,2508,Directed,10079,,1
1766,1680,Directed,10094,,1
1766,1712,Directed,10092,,1
1766,2124,Directed,10097,,1
1766,2135,Directed,10100,,1
1766,2179,Directed,10089,,1
1766,2182,Directed,10099,,1
1766,2186,Directed,10096,,1
1766,2228,Directed,10090,,1
1766,2266,Directed,10091,,1
1766,2360,Directed,10098,,1
1766,2456,Directed,10101,,1
1766,2463,Directed,10093,,1
1766,2547,Directed,10095,,1
1767,1528,Directed,10106,,1
1767,1950,Directed,10104,,1
1767,2155,Directed,10102,,1
1767,2590,Directed,10105,,1
1767,2639,Directed,10103,,1
1768,1578,Directed,10108,,2
1768,1697,Directed,10109,,2
1768,1698,Directed,10110,,2
1768,2193,Directed,10107,,2
1769,1569,Directed,10112,,1
1769,2546,Directed,10111,,1
1772,1528,Directed,10113,,1
1773,1774,Directed,10116,,1
1773,2313,Directed,10114,,1
1773,2395,Directed,10115,,1
1774,1711,Directed,10118,,1
1774,1853,Directed,10117,,1
1776,1711,Directed,10121,,1
1776,2433,Directed,10119,,1
1776,2563,Directed,10120,,1
1777,2123,Directed,10122,,1
1780,1568,Directed,10123,,1
1780,2531,Directed,10124,,1
1781,1554,Directed,10126,,1
1781,2311,Directed,10129,,1
1781,2526,Directed,10128,,1
1781,2553,Directed,10127,,1
1781,2554,Directed,10125,,1
1782,1953,Directed,10133,,1
1782,1962,Directed,10130,,1
1782,2003,Directed,10134,,1
1782,2061,Directed,10131,,1
1782,2068,Directed,10132,,1
1782,2493,Directed,10135,,1
1783,1880,Directed,10137,,1
1783,2084,Directed,10136,,1
1784,2029,Directed,10140,,1
1784,2312,Directed,10138,,1
1784,2521,Directed,10139,,1
1784,2626,Directed,10141,,1
1785,1921,Directed,10145,,1
1785,1955,Directed,10146,,1
1785,2269,Directed,10142,,1
1785,2327,Directed,10144,,1
1785,2636,Directed,10143,,1
1786,1549,Directed,10150,,1
1786,1759,Directed,10155,,1
1786,1762,Directed,10156,,1
1786,1797,Directed,10154,,1
1786,1817,Directed,10148,,1
1786,2081,Directed,10151,,1
1786,2122,Directed,10147,,1
1786,2258,Directed,10153,,1
1786,2422,Directed,10152,,1
1786,2424,Directed,10149,,1
1790,1372,Directed,10167,,1
1790,1489,Directed,10174,,1
1790,1549,Directed,10170,,1
1790,1562,Directed,10164,,1
1790,1622,Directed,10163,,1
1790,1762,Directed,10178,,1
1790,1786,Directed,10159,,1
1790,1791,Directed,10173,,1
1790,1817,Directed,10169,,1
1790,1944,Directed,10161,,1
1790,1966,Directed,10157,,1
1790,2060,Directed,10171,,1
1790,2116,Directed,10177,,1
1790,2117,Directed,10162,,1
1790,2122,Directed,10168,,1
1790,2320,Directed,10160,,1
1790,2406,Directed,10175,,1
1790,2424,Directed,10172,,1
1790,2432,Directed,10158,,1
1790,2473,Directed,10176,,1
1790,2577,Directed,10165,,1
1790,2620,Directed,10166,,1
1791,1495,Directed,10189,,1
1791,1762,Directed,10184,,1
1791,1786,Directed,10179,,1
1791,1790,Directed,10190,,1
1791,1806,Directed,10191,,1
1791,1817,Directed,10180,,1
1791,1887,Directed,10187,,1
1791,2060,Directed,10182,,1
1791,2108,Directed,10185,,1
1791,2320,Directed,10186,,1
1791,2358,Directed,10181,,1
1791,2362,Directed,10188,,1
1791,2473,Directed,10183,,1
1793,1680,Directed,10197,,1
1793,2135,Directed,10203,,1
1793,2179,Directed,10201,,1
1793,2228,Directed,10200,,1
1793,2266,Directed,10199,,1
1793,2336,Directed,10195,,1
1793,2435,Directed,10194,,1
1793,2453,Directed,10192,,1
1793,2516,Directed,10193,,1
1793,2538,Directed,10202,,1
1793,2547,Directed,10198,,1
1793,2556,Directed,10196,,1
1795,1534,Directed,10215,,1
1795,1733,Directed,10221,,1
1795,1800,Directed,10214,,1
1795,1952,Directed,10210,,1
1795,2050,Directed,10219,,1
1795,2071,Directed,10209,,1
1795,2094,Directed,10220,,1
1795,2095,Directed,10206,,1
1795,2108,Directed,10204,,1
1795,2113,Directed,10205,,1
1795,2134,Directed,10218,,1
1795,2227,Directed,10213,,1
1795,2264,Directed,10208,,1
1795,2418,Directed,10212,,1
1795,2432,Directed,10217,,1
1795,2597,Directed,10211,,1
1795,2599,Directed,10216,,1
1795,2609,Directed,10207,,1
1796,1468,Directed,10222,,1
1796,1608,Directed,10227,,1
1796,2130,Directed,10223,,1
1796,2314,Directed,10225,,1
1796,2530,Directed,10226,,1
1796,2539,Directed,10224,,1
1797,1886,Directed,10228,,1
1798,1384,Directed,10240,,1
1798,1401,Directed,10230,,1
1798,1411,Directed,10239,,1
1798,1494,Directed,10247,,1
1798,1608,Directed,10244,,1
1798,1612,Directed,10242,,1
1798,1639,Directed,10241,,1
1798,1641,Directed,10246,,1
1798,1756,Directed,10245,,1
1798,1972,Directed,10234,,1
1798,1989,Directed,10231,,1
1798,2019,Directed,10233,,1
1798,2037,Directed,10236,,1
1798,2054,Directed,10238,,1
1798,2400,Directed,10237,,1
1798,2517,Directed,10235,,1
1798,2602,Directed,10229,,1
1798,2605,Directed,10232,,1
1798,2616,Directed,10243,,1
1799,1598,Directed,10249,,1
1799,2420,Directed,10248,,1
1800,1534,Directed,10254,,1
1800,1795,Directed,10255,,1
1800,1944,Directed,10252,,1
1800,1952,Directed,10266,,1
1800,2050,Directed,10256,,1
1800,2061,Directed,10253,,1
1800,2071,Directed,10265,,1
1800,2094,Directed,10267,,1
1800,2113,Directed,10251,,1
1800,2117,Directed,10250,,1
1800,2134,Directed,10264,,1
1800,2206,Directed,10263,,1
1800,2227,Directed,10258,,1
1800,2264,Directed,10262,,1
1800,2418,Directed,10261,,1
1800,2432,Directed,10257,,1
1800,2597,Directed,10260,,1
1800,2599,Directed,10259,,1
1801,1618,Directed,10273,,1
1801,1812,Directed,10274,,1
1801,2011,Directed,10270,,1
1801,2037,Directed,10268,,1
1801,2517,Directed,10271,,1
1801,2528,Directed,10272,,1
1801,2616,Directed,10269,,1
1802,2123,Directed,10275,,1
1803,1527,Directed,10276,,1
1803,1762,Directed,10277,,1
1804,1758,Directed,10278,,1
1804,2155,Directed,10279,,1
1804,2354,Directed,10280,,1
1806,1791,Directed,10281,,1
1807,1524,Directed,10285,,1
1807,1698,Directed,10282,,1
1807,2346,Directed,10284,,1
1807,2373,Directed,10283,,1
1807,2393,Directed,10286,,1
1808,1683,Directed,10287,,1
1808,1694,Directed,10292,,1
1808,1698,Directed,10290,,1
1808,1982,Directed,10288,,1
1808,2168,Directed,10291,,1
1808,2270,Directed,10289,,1
1809,1808,Directed,10293,,1
1810,1531,Directed,10298,,1
1810,1532,Directed,10297,,1
1810,1549,Directed,10301,,1
1810,1559,Directed,10295,,1
1810,1826,Directed,10296,,1
1810,1953,Directed,10299,,1
1810,1962,Directed,10302,,1
1810,1964,Directed,10303,,1
1810,2258,Directed,10294,,1
1810,2320,Directed,10305,,1
1810,2466,Directed,10300,,1
1810,2508,Directed,10304,,1
1811,1401,Directed,10311,,1
1811,1726,Directed,10308,,1
1811,1773,Directed,10310,,1
1811,1887,Directed,10307,,1
1811,2174,Directed,10309,,1
1811,2353,Directed,10306,,1
1812,2522,Directed,10312,,1
1812,2528,Directed,10313,,1
1817,1549,Directed,10317,,1
1817,1759,Directed,10314,,1
1817,1786,Directed,10316,,1
1817,2122,Directed,10315,,1
1819,1584,Directed,10318,,1
1820,1760,Directed,10321,,1
1820,1783,Directed,10320,,1
1820,1817,Directed,10324,,1
1820,2065,Directed,10328,,1
1820,2094,Directed,10329,,1
1820,2119,Directed,10319,,1
1820,2202,Directed,10325,,1
1820,2258,Directed,10322,,1
1820,2422,Directed,10323,,1
1820,2482,Directed,10326,,1
1820,2494,Directed,10327,,1
1821,1409,Directed,10331,,1
1821,1432,Directed,10332,,1
1821,1466,Directed,10334,,1
1821,1467,Directed,10333,,1
1821,1489,Directed,10330,,1
1821,1759,Directed,10335,,1
1821,2057,Directed,10337,,1
1821,2320,Directed,10336,,1
1821,2588,Directed,10338,,1
1822,2547,Directed,10339,,1
1824,1530,Directed,10345,,1
1824,1717,Directed,10340,,1
1824,1753,Directed,10344,,1
1824,2266,Directed,10343,,1
1824,2272,Directed,10342,,1
1824,2538,Directed,10346,,1
1824,2543,Directed,10347,,1
1824,2555,Directed,10341,,1
1825,1824,Directed,10348,,1
1826,1824,Directed,10349,,1
1827,1662,Directed,10350,,1
1828,1520,Directed,10361,,1
1828,1660,Directed,10368,,1
1828,1663,Directed,10366,,1
1828,1664,Directed,10364,,1
1828,1665,Directed,10367,,1
1828,1667,Directed,10354,,1
1828,1676,Directed,10372,,1
1828,1690,Directed,10371,,1
1828,1697,Directed,10363,,1
1828,1698,Directed,10370,,1
1828,1737,Directed,10351,,1
1828,1788,Directed,10359,,1
1828,1854,Directed,10362,,1
1828,1912,Directed,10369,,1
1828,2104,Directed,10353,,1
1828,2127,Directed,10365,,1
1828,2128,Directed,10357,,1
1828,2168,Directed,10355,,1
1828,2200,Directed,10356,,1
1828,2270,Directed,10352,,1
1828,2306,Directed,10360,,1
1828,2538,Directed,10358,,1
1830,2125,Directed,10373,,1
1830,2143,Directed,10374,,1
1830,2231,Directed,10377,,1
1830,2454,Directed,10379,,1
1830,2483,Directed,10376,,1
1830,2491,Directed,10375,,1
1830,2621,Directed,10378,,1
1831,1635,Directed,10381,,1
1831,1662,Directed,10382,,1
1831,1711,Directed,10380,,1
1831,1917,Directed,10385,,1
1831,2351,Directed,10383,,1
1831,2490,Directed,10384,,1
1833,1495,Directed,10394,,1
1833,1762,Directed,10397,,1
1833,1797,Directed,10395,,1
1833,1824,Directed,10387,,1
1833,1836,Directed,10386,,1
1833,1875,Directed,10392,,1
1833,1918,Directed,10388,,1
1833,1962,Directed,10398,,1
1833,2052,Directed,10400,,1
1833,2065,Directed,10396,,1
1833,2402,Directed,10391,,1
1833,2459,Directed,10393,,1
1833,2493,Directed,10399,,1
1833,2508,Directed,10390,,1
1833,2515,Directed,10389,,1
1834,1681,Directed,10405,,1
1834,1748,Directed,10410,,1
1834,1824,Directed,10411,,1
1834,1832,Directed,10404,,1
1834,1835,Directed,10403,,1
1834,1893,Directed,10407,,1
1834,1985,Directed,10409,,1
1834,2035,Directed,10413,,1
1834,2080,Directed,10414,,1
1834,2083,Directed,10402,,1
1834,2517,Directed,10408,,1
1834,2522,Directed,10406,,1
1834,2605,Directed,10412,,1
1834,2622,Directed,10401,,1
1835,1681,Directed,10418,,1
1835,1832,Directed,10417,,1
1835,1834,Directed,10415,,1
1835,2083,Directed,10419,,1
1835,2622,Directed,10416,,1
1837,1962,Directed,10423,,1
1837,2122,Directed,10420,,1
1837,2320,Directed,10421,,1
1837,2474,Directed,10422,,1
1838,1410,Directed,10430,,1
1838,1766,Directed,10425,,1
1838,1844,Directed,10426,,1
1838,1850,Directed,10424,,1
1838,2124,Directed,10431,,1
1838,2125,Directed,10429,,1
1838,2143,Directed,10427,,1
1838,2185,Directed,10428,,1
1838,2218,Directed,10433,,1
1838,2583,Directed,10432,,1
1839,2182,Directed,10434,,1
1840,1743,Directed,10435,,1
